Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
YEM01,30/08/2016,0000002935,Mohammed Al-Hadi office,YEM,STORAGE/PACKING/HANDLING,"337,200"
JORSC,29/08/2016,0000000466,UltiSat Inc.,USA,TELECOMS SERVICES,"3,441,237"
JORSC,29/08/2016,0000000466,UltiSat Inc.,USA,TELECOMS SERVICES,"380,000"
GRC01,26/08/2016,0000001491,MICHAILIDIS DEDI HOTEL TOUR & COM BUS SA,GRC,CIVIL AFFAIRS SERVICES,"331,534"
GRC01,26/08/2016,0000001492,TAKOLAS A.E.,GRC,CIVIL AFFAIRS SERVICES,"615,218"
PAK01,26/08/2016,0000005310,AGHA JEE PRINTERS,PAK,PHOTO/ GRAPHIC/ DESIGN SER,"121,156"
GBR01,25/08/2016,0000000409,BLUEFROG LIMITED,GBR,PHOTO/ GRAPHIC/ DESIGN SER,"201,038"
HQSMS,25/08/2016,0000034942,Adobe Systems Software Ireland Limited,IRL,COMPUTER SERVICES,"300,000"
NGA01,24/08/2016,0000001155,AZOGISHI BROTHER AND COMPANY,NGA,BLANKETS,"110,935"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
TCD01,24/08/2016,0000005631,NOSA SARL,TCD,SOAP/CLEANING /HYGIENE SUPPLIE,"216,376"
HQSMS,23/08/2016,0000034934,MEDIAEDGE:CIA INTERNATIONAL LIMITED,GBR,ADVERTISING/ INFORMATION SER,"107,520"
KEN01,23/08/2016,0000009071,HASHI ENERGY LIMITED,KEN,DIESEL,"167,751"
KEN01,23/08/2016,0000009071,HASHI ENERGY LIMITED,KEN,DIESEL,"167,751"
GRC01,22/08/2016,0000001478,D. TSAGOURIS O.E.,GRC,CIVIL AFFAIRS SERVICES,"417,444"
GRC01,22/08/2016,0000001479,BALTES A.E.,GRC,CIVIL AFFAIRS SERVICES,"503,276"
GRC01,22/08/2016,0000001480,K. PLESSIOTIS K SIA O.E.,GRC,CIVIL AFFAIRS SERVICES,"167,759"
GRC01,22/08/2016,0000001481,SOUPIADOU M - PETRENTZIOS A O.E.,GRC,CIVIL AFFAIRS SERVICES,"318,248"
HQSMS,22/08/2016,0000034920,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"101,094"
KEN01,22/08/2016,0000009060,SHOBIKAA IMPEX PRIVATE LIMITED,IND,MOSQUITO NET,"113,378"
TUR01,22/08/2016,0000002849,4S BILGI TEKNOLOJILERI A.S,TUR,COMPUTERS,"107,000"
TUR01,22/08/2016,0000002849,4S BILGI TEKNOLOJILERI A.S,TUR,NETWORK COMPONENTS / ACCESS,"995,000"
TUR01,22/08/2016,0000002849,4S BILGI TEKNOLOJILERI A.S,TUR,NETWORK COMPONENTS / ACCESS,"175,000"
TUR01,22/08/2016,0000002849,4S BILGI TEKNOLOJILERI A.S,TUR,SOFTWARE,"307,000"
KEN01,21/08/2016,0000009059,WFP SOMALIA,KEN,CHARTERS,"227,841"
CAF01,18/08/2016,0000001750,TRADEX CENTRAFRIQUE,CAF,DIESEL,"172,654"
HQSMS,18/08/2016,0000034895,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"589,536"
HQSMS,18/08/2016,0000034896,PRIYANKA (INDIA) PVT LTD,IND,KITCHENWARE,"1,122,224"
HQSMS,18/08/2016,0000034905,INDO-DANE TEXTILE INDUSTRIES PVT. LTD.,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"427,275"
JOR01,18/08/2016,0000004213,FINE HYGIENIC PAPER CO.,JOR,PERSONAL CARE PRODUCTS,"118,576"
HQSMS,17/08/2016,0000034882,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"438,492"
HQSMS,17/08/2016,0000034891,ALPINTER,BEL,KITCHENWARE,"235,824"
SYR01,17/08/2016,0000004467,BAALBAKI GROUP SA (OFF-SHORE) LTD,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"1,122,013"
SYR01,17/08/2016,0000004467,BAALBAKI GROUP SA (OFF-SHORE) LTD,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"810,000"
SYR01,17/08/2016,0000004467,BAALBAKI GROUP SA (OFF-SHORE) LTD,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"810,000"
SYR01,17/08/2016,0000004467,BAALBAKI GROUP SA (OFF-SHORE) LTD,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"760,000"
SYR01,17/08/2016,0000004467,BAALBAKI GROUP SA (OFF-SHORE) LTD,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"547,500"
ALB01,16/08/2016,0000000222,R&T shpk,ALB,COMPUTER SERVICES,"102,275"
HQSMS,16/08/2016,0000034862,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"2,152,800"
HQSMS,16/08/2016,0000034867,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,456,785"
HQSMS,16/08/2016,0000034871,AMARIS Management Sarl,CHE,FINANCIAL SERVICES,"131,300"
HQSMS,16/08/2016,0000034872,IMC INFORMATION MULTIMEDIA COMMUNICATION,DEU,EDUCATION/ TRAINING SERVICES,"109,969"
HQSMS,16/08/2016,0000034874,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"162,750"
HQSMS,16/08/2016,0000034879,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"753,480"
HQSMS,16/08/2016,0000034881,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"113,850"
SSD01,16/08/2016,0000002596,ZHONGHAO OVERSEAS CONSTR. ENG. CO. LTD.,UGA,MAINTENANCE/ CONSTRUCTION SER,"1,076,552"
HQSMS,15/08/2016,0000034844,UltiSat Inc.,USA,TELECOMS SERVICES,"2,030,487"
HQSMS,15/08/2016,0000034851,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"347,335"
HQSMS,15/08/2016,0000034851,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"116,285"
HQSMS,15/08/2016,0000034851,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"115,663"
HQSMS,15/08/2016,0000034856,DANOFFICE PLC,DNK,COMPUTERS,"153,600"
HQSMS,15/08/2016,0000034858,STREAMFLOW POLYWEAVE PVT. LTD.,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"109,350"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,15/08/2016,0000034859,O.B. WIIK AS,NOR,PREFABRICATED Warehouse,"139,150"
UKR01,15/08/2016,0000001875,"PAT ""IVANO-FRANKIVSKTSEMENT""",UKR,ROOFING MATERIAL,"107,705"
UKR01,15/08/2016,0000001875,"PAT ""IVANO-FRANKIVSKTSEMENT""",UKR,ROOFING MATERIAL,"146,514"
CONS,14/08/2016,0000006943,DANISH REFUGEE COUNCIL - DRC,DNK,FINANCIAL SERVICES,"109,035"
HQSMS,12/08/2016,0000034830,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"125,000"
HQSMS,12/08/2016,0000034837,"NISSAN TRADING CO., LTD.",JPN,4x4 STATION WAGON,"130,091"
KEN01,12/08/2016,0000009045,SABRIN BUS SERVICE LTD,KEN,TRANSPORT SUPPORT,"197,239"
HQSMS,11/08/2016,0000034811,Paramount Tarpaulin Industries,PAK,BLANKETS,"123,000"
HQSMS,11/08/2016,0000034818,NATIONAL TENT HOUSE,PAK,BLANKETS,"287,426"
HQSMS,11/08/2016,0000034822,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"1,881,750"
IRQ01,11/08/2016,0000002972,Hivana Factory,IRQ,BEDCLOTHES/ MATRESSES/ TOWELS,"279,000"
KOR01,11/08/2016,0000000732,"Woori DM Co., Ltd.",KOR,BUSINESS/ ADMINISTRATIVE SER,"189,519"
PAK01,11/08/2016,0000005297,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"913,000"
HQSMS,10/08/2016,0000034796,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"555,375"
HQSMS,10/08/2016,0000034799,EASTERN SURGICAL COMPANY,IND,MISC MEDICAL SUPPLIES,"107,029"
HQSMS,10/08/2016,0000034801,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"876,983"
HQSMS,10/08/2016,0000034803,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"774,900"
TUR01,10/08/2016,0000002820,SERENAS ULUSLARARASI TURIZM KONGRE,TUR,MEETING/TRAVEL/ FOOD SER,"111,523"
HQSMS,09/08/2016,0000034775,BIAB INTERNATIONAL AB,SWE,WATER CANS,"122,880"
SYR01,09/08/2016,0000004464,EBLA TRADING JLT,ARE,SECURITY/ DETECTION EQUIP/ SUP,"100,500"
HQSMS,08/08/2016,0000034765,NRS Relief FZE,ARE,PREFABRICATED Warehouse,"200,000"
YEM01,08/08/2016,0000002918,UNITED NATIONS DEVELOPMENT PROGRAMME,YEM,BUSINESS/ ADMINISTRATIVE SER,"246,078"
YEM01,08/08/2016,0000002918,UNITED NATIONS DEVELOPMENT PROGRAMME,YEM,DIESEL,"155,960"
YEM01,08/08/2016,0000002920,STALLION SECURITY & SAFETY SERVICES LTD.,YEM,SECURITY/ SAFETY SERVICES,"129,276"
IRQ01,07/08/2016,0000002970,Jawharat Al-Sharq Company,IRQ,TRANSPORT SUPPORT,"700,000"
SYR01,07/08/2016,0000004462,GEORGE & SAMER GHOSSEN TRADING,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"131,798"
SYR01,07/08/2016,0000004462,GEORGE & SAMER GHOSSEN TRADING,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"149,834"
SYR01,07/08/2016,0000004462,GEORGE & SAMER GHOSSEN TRADING,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"399,556"
UGA01,06/08/2016,0000005542,SOUTHERN RANGE NYANZA LIMITED,UGA,CLOTHING,"260,355"
GRC01,05/08/2016,0000001448,HELLENIC CATERING,GRC,MEETING/TRAVEL/ FOOD SER,"119,852"
HQSMS,05/08/2016,0000034741,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"150,540"
HQSMS,05/08/2016,0000034746,O.K.I. GENERAL TRADING LLC,ARE,KITCHENWARE,"388,640"
HQSMS,05/08/2016,0000034749,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"435,960"
ALB01,04/08/2016,0000000216,Alcani,ALB,SOAP/CLEANING /HYGIENE SUPPLIE,"230,128"
HQSMS,04/08/2016,0000034725,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,402,368"
HQSMS,04/08/2016,0000034727,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"521,100"
HQSMS,04/08/2016,0000034729,NRS Relief FZE,ARE,BLANKETS,"450,000"
HQSMS,04/08/2016,0000034731,NRS Relief FZE,ARE,BEDCLOTHES/ MATRESSES/ TOWELS,"219,010"
HQSMS,04/08/2016,0000034732,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"193,558"
HQSMS,04/08/2016,0000034732,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"129,038"
SYR01,04/08/2016,0000004461,UNDP,USA,BUSINESS/ ADMINISTRATIVE SER,"134,055"
DONIK,03/08/2016,0000000362,Autodesk Foundation,USA,COMPUTER SERVICES,"1,692,000"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
DONIK,03/08/2016,0000000362,Autodesk Foundation,USA,COMPUTER SERVICES,"1,332,450"
KEN01,03/08/2016,0000009028,FIRST CLASS FACILITY CLEANERS LTD,KEN,MAINTENANCE/ CONSTRUCTION SER,"119,937"
HQSMS,02/08/2016,0000034700,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,KITCHENWARE,"147,727"
EGY01,01/08/2016,0000001851,Diocese of Egypt,EGY,BUSINESS/ ADMINISTRATIVE SER,"110,116"
HQSMS,01/08/2016,0000034693,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"322,596"
HQSMS,01/08/2016,0000034694,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"1,215,112"
HQSMS,01/08/2016,0000034695,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"1,215,112"
HQSMS,01/08/2016,0000034699,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"108,150"
KEN01,01/08/2016,0000009020,TECHNO RELIEF SERVICES LTD,KEN,KITCHENWARE,"109,900"
KEN01,01/08/2016,0000009020,TECHNO RELIEF SERVICES LTD,KEN,KITCHENWARE,"110,120"
GRC01,29/07/2016,0000001436,ARISTEIDIS MAVROGIANNAKIS & SIA E.E.,GRC,BUSINESS/ ADMINISTRATIVE SER,"110,988"
HQSMS,29/07/2016,0000034680,SPARTAN RELIEF SUPPLIES LIMITED,KEN,KITCHENWARE,"115,269"
HQSMS,29/07/2016,0000034685,ALPINTER,BEL,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"502,500"
GRC01,28/07/2016,0000001435,L. KENTEPOZIDIS & Co. TECHNICAL UNION SA,GRC,MAINTENANCE/ CONSTRUCTION SER,"138,008"
LBN01,28/07/2016,0000002235,MediVisa S.A.L,LBN,HEALTHCARE SERVICES,"277,920"
LBN01,28/07/2016,0000002235,MediVisa S.A.L,LBN,HEALTHCARE SERVICES,"250,000"
HQSMS,27/07/2016,0000034640,O.B. WIIK AS,NOR,PREFABRICATED Warehouse,"176,775"
HQSMS,27/07/2016,0000034642,Infosys Limited,IND,FINANCIAL SERVICES,"137,000"
HQSMS,27/07/2016,0000034650,O.B. WIIK AS,NOR,PREFABRICATED Warehouse,"235,700"
HQSMS,27/07/2016,0000034656,AMARIS Management Sarl,CHE,FINANCIAL SERVICES,"114,490"
KEN01,27/07/2016,0000009014,WFP SOMALIA,KEN,MEETING/TRAVEL/ FOOD SER,"150,000"
NGA01,27/07/2016,0000001148,Ministry of Reconstruction Reh and Reset,NGA,MAINTENANCE/ CONSTRUCTION SER,"208,874"
TUR01,27/07/2016,0000002793,2AA TIP TEKNOLOJILERI VE BILGI SISTEMLER,TUR,SOAP/CLEANING /HYGIENE SUPPLIE,"149,958"
SDN01,26/07/2016,0000005724,DARKA FOR TRADING AND SERVICES CO.LTD,SDN,TRANSPORT SUPPORT,"152,674"
SYR01,25/07/2016,0000004457,ALMOTHANNA FZ - L.LC,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"294,000"
SYR01,25/07/2016,0000004457,ALMOTHANNA FZ - L.LC,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"487,500"
GRC01,22/07/2016,0000001425,HELLENIC CATERING,GRC,MEETING/TRAVEL/ FOOD SER,"205,724"
MEX01,22/07/2016,0000000412,SANTOS TEODORO ACOSTA PANTI,MEX,MAINTENANCE/ CONSTRUCTION SER,"102,002"
HQSMS,21/07/2016,0000034609,NOVACOM SERVICES,FRA,SATELLITE EQUIP/ ACCESSORIES,"345,000"
YEM01,21/07/2016,0000002905,Al-sharq For Foam And Textil Industrial,YEM,BEDCLOTHES/ MATRESSES/ TOWELS,"1,632,400"
HQSMS,20/07/2016,0000034590,PRICEWATERHOUSECOOPERS AG WPG,DEU,FINANCIAL SERVICES,"548,280"
JOR01,20/07/2016,0000004186,Electricity Distribution Company (EDCO),JOR,MAINTENANCE/ CONSTRUCTION SER,"115,123"
HQSMS,19/07/2016,0000034572,O.B. WIIK AS,NOR,PREFABRICATED Warehouse,"140,904"
HQSMS,19/07/2016,0000034577,ATEA,DNK,COMPUTERS,"124,500"
THA01,19/07/2016,0000001316,RMA Automotive Company Limited,THA,INVESTIGATION TECHNICAL SERVIC,"198,525"
USA01,19/07/2016,0000000773,S.L. GREEN,USA,BUSINESS/ ADMINISTRATIVE SER,"240,000"
HQSMS,18/07/2016,0000034553,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"483,840"
HQSMS,18/07/2016,0000034554,KITCHEN ESSENTIALS,IND,KITCHENWARE,"324,625"
HQSMS,18/07/2016,0000034556,KITCHEN ESSENTIALS,IND,KITCHENWARE,"324,625"
HQSMS,18/07/2016,0000034561,KITCHEN ESSENTIALS,IND,KITCHENWARE,"507,822"
HQSMS,18/07/2016,0000034562,KITCHEN ESSENTIALS,IND,KITCHENWARE,"276,994"
LBN01,18/07/2016,0000002227,AGILITY LOGISTICS LEBANON SAL,LBN,STORAGE/PACKING/HANDLING,"388,326"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
LBN01,18/07/2016,0000002228,CARMAX,LBN,TRANSPORT SUPPORT,"134,230"
TUR01,18/07/2016,0000002772,EMS MOBIL SISTEMLER,TUR,MINIBUS,"1,725,000"
HQSMS,15/07/2016,0000034542,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"249,356"
HQSMS,15/07/2016,0000034543,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,493,640"
HQSMS,15/07/2016,0000034544,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"181,440"
HQSMS,15/07/2016,0000034546,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,424,280"
HQSMS,15/07/2016,0000034547,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"158,598"
HQSMS,14/07/2016,0000034532,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"158,530"
HQSMS,14/07/2016,0000034532,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"187,020"
JORMN,14/07/2016,0000000262,Kuehne and Nagel,JOR,TRANSPORT SUPPORT,"119,000"
YEM01,14/07/2016,0000002901,UNITED NATIONS DEVELOPMENT PROGRAMME,YEM,BUSINESS/ ADMINISTRATIVE SER,"424,973"
YEM01,14/07/2016,0000002901,UNITED NATIONS DEVELOPMENT PROGRAMME,YEM,SECURITY/ SAFETY SERVICES,"131,355"
YEM01,14/07/2016,0000002901,UNITED NATIONS DEVELOPMENT PROGRAMME,YEM,BUSINESS/ ADMINISTRATIVE SER,"136,012"
GRC01,12/07/2016,0000001402,ARKAT A.E.,GRC,BUSINESS/ ADMINISTRATIVE SER,"102,876"
HQSMS,12/07/2016,0000034513,UNITED NATIONS OFFICE AT NAIROBI,KEN,BUSINESS/ ADMINISTRATIVE SER,"341,161"
HQSMS,12/07/2016,0000034514,HEWLETT-PACKARD,CHE,COMPUTER SERVICES,"650,000"
HQSMS,12/07/2016,0000034515,HEWLETT-PACKARD,CHE,COMPUTER SERVICES,"650,000"
LBN01,12/07/2016,0000002223,Mustapha S.E. Adada Establishment,LBN,MAINTENANCE/ CONSTRUCTION SER,"1,449,064"
TCD01,12/07/2016,0000005596,G. Feron et de Clebsattel SA,FRA,PREFABRICATED House,"180,199"
SYR01,10/07/2016,0000004449,KHULUD SIRRI HALABI / DHL Express,LBN,STORAGE/PACKING/HANDLING,"177,540"
KEN01,09/07/2016,0000008963,WFP SOMALIA,KEN,CHARTERS,"169,331"
THA01,08/07/2016,0000001310,UN ESCAP,THA,BUSINESS/ ADMINISTRATIVE SER,"213,576"
SYR01,05/07/2016,0000004443,ALKUSTY FOR TRADING COMPANY S.A.L,LBN,CLOTHING,"492,500"
SYR01,05/07/2016,0000004443,ALKUSTY FOR TRADING COMPANY S.A.L,LBN,CLOTHING,"495,750"
DONIK,04/07/2016,0000000359,Spain,ESP,BUSINESS/ ADMINISTRATIVE SER,"185,000"
DONIK,04/07/2016,0000000359,Spain,ESP,BUSINESS/ ADMINISTRATIVE SER,"185,000"
JOR01,04/07/2016,0000004171,ABU SHREIKH CONTRACTING CO,JOR,MAINTENANCE/ CONSTRUCTION SER,"281,899"
HQSMS,30/06/2016,0000034446,N-R-S INTERNATIONAL -  FZE,ARE,BLANKETS,"144,228"
HQSMS,30/06/2016,0000034447,REDONDO Y GARCIA S.A.,ESP,LAMP/ LAMP COMPONENTS,"115,368"
HQSMS,30/06/2016,0000034450,REDONDO Y GARCIA S.A.,ESP,LAMP/ LAMP COMPONENTS,"219,968"
HQSMS,30/06/2016,0000034454,REDONDO Y GARCIA S.A.,ESP,LAMP/ LAMP COMPONENTS,"230,736"
HQSMS,30/06/2016,0000034455,INDO-DANE TEXTILE INDUSTRIES PVT. LTD.,IND,BLANKETS,"137,122"
HQSMS,30/06/2016,0000034458,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"212,674"
HQSMS,30/06/2016,0000034459,O.K.I. GENERAL TRADING LLC,ARE,KITCHENWARE,"388,920"
HQSMS,30/06/2016,0000034460,O.K.I. GENERAL TRADING LLC,ARE,KITCHENWARE,"388,920"
HQSMS,30/06/2016,0000034461,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"489,555"
SYR01,30/06/2016,0000004441,SAYDA FOR CARPET TRADE COMPANY,JOR,HOUSEHOLD FURNITURE/EQUIPMENT,"320,235"
GRC01,29/06/2016,0000001382,ATHENAEUM OMONIA HOTEL M. EPE,GRC,CIVIL AFFAIRS SERVICES,"1,253,926"
GRC01,29/06/2016,0000001383,TORTOPIDOU DOMNA GALAXY HOTEL PORTO HELI,GRC,CIVIL AFFAIRS SERVICES,"1,547,689"
SSD01,28/06/2016,0000002573,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"1,000,000"
AFG01,27/06/2016,0000004201,NASEEM AZIMI CONSTRUCTION COMPANY,AFG,MAINTENANCE/ CONSTRUCTION SER,"385,009"
DONIK,24/06/2016,0000000354,Stichting IKEA Foundation,NLD,BEDCLOTHES/ MATRESSES/ TOWELS,"1,150,000"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
DONIK,24/06/2016,0000000354,Stichting IKEA Foundation,NLD,BEDCLOTHES/ MATRESSES/ TOWELS,"460,000"
DONIK,24/06/2016,0000000354,Stichting IKEA Foundation,NLD,BEDCLOTHES/ MATRESSES/ TOWELS,"309,989"
DONIK,24/06/2016,0000000354,Stichting IKEA Foundation,NLD,BEDCLOTHES/ MATRESSES/ TOWELS,"1,300,011"
HQSMS,24/06/2016,0000034408,Dialog Direct GmbH,DEU,ADVERTISING/ INFORMATION SER,"343,968"
HQSMS,24/06/2016,0000034410,Dialog Direct GmbH,DEU,ADVERTISING/ INFORMATION SER,"675,761"
KEN01,24/06/2016,0000008929,DIISO CONSTRUCTION COMPANY LTD,KEN,STRUCTURAL BUILDING PRODUCTS /,"133,274"
KEN01,24/06/2016,0000008930,MAHAT CONSTRUCTION COMPANY,KEN,STRUCTURAL BUILDING PRODUCTS /,"133,724"
DONIK,23/06/2016,0000000352,Fast Retailing Co. Ltd.,JPN,CLOTHING,"391,230"
HQSMS,23/06/2016,0000034399,O.K.I. GENERAL TRADING LLC,ARE,KITCHENWARE,"155,568"
SSD01,23/06/2016,0000002571,KAHIA TRANSPORTERS LTD,KEN,CARGO/PASSENGER TRANSPORT,"187,500"
SYR01,23/06/2016,0000004438,FOUR SEASONS HOTEL,SYR,BUSINESS/ ADMINISTRATIVE SER,"114,210"
DONIK,21/06/2016,0000000350,Government of Hungary,HUN,BUSINESS/ ADMINISTRATIVE SER,"101,000"
DONIK,21/06/2016,0000000350,Government of Hungary,HUN,BUSINESS/ ADMINISTRATIVE SER,"118,346"
GRC01,21/06/2016,0000001368,GAMEBUSTER LTD,GRC,CIVIL AFFAIRS SERVICES,"238,368"
GRC01,21/06/2016,0000001369,GAMEBUSTER LTD,GRC,CIVIL AFFAIRS SERVICES,"679,330"
GRC01,20/06/2016,0000001363,SEAGULL S.A.,GRC,TRANSPORT SUPPORT,"145,702"
GRC01,20/06/2016,0000001364,MARATHONEION TOYRISTIKON SYGROTIMA A.E.,GRC,CIVIL AFFAIRS SERVICES,"1,313,192"
GRC01,20/06/2016,0000001367,P&A VASILEIOU,GRC,CIVIL AFFAIRS SERVICES,"384,541"
HQSMS,20/06/2016,0000034367,UltiSat Inc.,USA,TELECOMS SERVICES,"2,030,487"
HQSMS,20/06/2016,0000034371,New Media Lead (S.A.R.L),LBN,ADVERTISING/ INFORMATION SER,"105,000"
HQSMS,17/06/2016,0000034361,NOVACOM SERVICES,FRA,GFM VTS FEES,"300,000"
DONIK,16/06/2016,0000000347,UNITED NATIONS FOUNDATIONS,USA,MOSQUITO NET,"121,375"
KEN01,16/06/2016,0000008902,CIRCUIT BUSINESS SYSTEMS (K) LIMITED,KEN,WATER COOLED POWER GENERATORS,"118,125"
MMR01,16/06/2016,0000001952,"GOOD TIME CO.,LTD",MMR,MAINTENANCE/ CONSTRUCTION SER,"107,508"
TUR01,16/06/2016,0000002740,KOMPOZIT PROJE UYGULAMA MUMESILLIK,TUR,PREFABRICATED Warehouse,"554,157"
DONIK,15/06/2016,0000000344,GOV United States of America - DOD,CHE,WATER TREATMENT EQUIP/ SUPPL,"180,000"
KEN01,15/06/2016,0000008897,WFP SOMALIA,KEN,CHARTERS,"180,000"
YEM01,15/06/2016,0000002891,UNITED NATIONS DEVELOPMENT PROGRAMME,YEM,BUSINESS/ ADMINISTRATIVE SER,"303,675"
GRC01,14/06/2016,0000001348,VODAFONE- PANAFON AEET,GRC,TELECOMS SERVICES,"222,965"
HQSMS,14/06/2016,0000034331,TOYOTA MOTOR CORPORATION,JPN,4x4 DC PICK-UP,"106,398"
HQSMS,14/06/2016,0000034331,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"217,784"
HQSMS,14/06/2016,0000034335,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"555,126"
HQSMS,14/06/2016,0000034335,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"223,199"
HQSMS,14/06/2016,0000034335,TOYOTA MOTOR CORPORATION,JPN,4x4 DC PICK-UP,"106,398"
HQSMS,14/06/2016,0000034335,TOYOTA MOTOR CORPORATION,JPN,4x4 DC PICK-UP,"106,972"
HQSMS,14/06/2016,0000034335,TOYOTA MOTOR CORPORATION,JPN,4x4 SC PICP-UP,"100,326"
HQSMS,14/06/2016,0000034335,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"326,676"
HQSMS,14/06/2016,0000034335,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"118,779"
UKR01,14/06/2016,0000001800,"PAT ""IVANO-FRANKIVSKTSEMENT""",UKR,ROOFING MATERIAL,"102,640"
DONIK,13/06/2016,0000000340,United Arab Emirates,CHE,STORAGE/PACKING/HANDLING,"1,281,299"
DONIK,13/06/2016,0000000340,United Arab Emirates,CHE,STORAGE/PACKING/HANDLING,"1,281,299"
GRC01,13/06/2016,0000001344,DIMITRIOS MARINIS - ARHITEKTONES,GRC,TELECOMS SERVICES,"144,928"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,13/06/2016,0000034318,SMARTER NOT HARDER,BEL,EDUCATION/ TRAINING SERVICES,"224,000"
HQSMS,13/06/2016,0000034325,MEDIAEDGE:CIA INTERNATIONAL LIMITED,GBR,ADVERTISING/ INFORMATION SER,"163,734"
