Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
HQSMS,24/12/2013,0000025598,WORLDFA EXPORTS PVT. LTD.,IND,KITCHENWARE,"513,604.00"
HQSMS,24/12/2013,0000025599,NATIONAL TENT HOUSE,PAK,PLASTIC PRODUCTS (SHEETS & ROL,"608,280.00"
HQSMS,24/12/2013,0000025600,DOLL FAHRZEUGBAU AG,DEU,GENERAL CARGO TRUCKS,"158,663.04"
HQSMS,24/12/2013,0000025601,WORLDFA EXPORTS PVT. LTD.,IND,KITCHENWARE,"172,640.00"
HQSMS,24/12/2013,0000025607,DOLL FAHRZEUGBAU AG,DEU,GENERAL CARGO TRUCKS,"484,578.80"
HQSMS,24/12/2013,0000025608,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"136,136.00"
HQSMS,24/12/2013,0000025612,WORLDFA EXPORTS PVT. LTD.,IND,KITCHENWARE,"135,954.00"
HQSMS,24/12/2013,0000025614,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,ARMOURED VEHICLES,"393,779.30"
HQSMS,24/12/2013,0000025616,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"460,094.70"
NER01,24/12/2013,0000000628,ETS OUMAROU MALIKI,NER,CONSTRUCTION SUPPORT EQUIPMENT,"224,148.82"
HQSMS,25/12/2013,0000025631,WORLDFA EXPORTS PVT. LTD.,IND,KITCHENWARE,"1,089,790.00"
HQSMS,25/12/2013,0000025633,WORLDFA EXPORTS PVT. LTD.,IND,KITCHENWARE,"258,960.00"
HQSMS,25/12/2013,0000025635,ALPINTER,BEL,KITCHENWARE,"412,650.00"
HQSMS,25/12/2013,0000025637,NATIONAL TENT HOUSE,PAK,BLANKETS,"1,608,964.08"
HQSMS,25/12/2013,0000025638,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"244,000.00"
HQSMS,25/12/2013,0000025639,N-R-S INTERNATIONAL -  FZE,ARE,BLANKETS,"221,872.00"
HQSMS,25/12/2013,0000025643,N-R-S INTERNATIONAL -  FZE,ARE,BLANKETS,"140,651.00"
HQSMS,26/12/2013,0000025198,RELIEF & MISSION LOGISTICS LTD,KEN,TRANSPORT SUPPORT,"232,100.00"
HQSMS,26/12/2013,0000025650,INDO-DANE TEXTILE INDUSTRIES PVT. LTD.,IND,BLANKETS,"389,025.00"
LBN01,26/12/2013,0000001196,ETS NAHEED KHAWEJA,LBN,TELECOMS SERVICES,"112,325.00"
LBN01,26/12/2013,0000001201,GLOBEMED LEBANON SAL,LBN,HEALTHCARE SERVICES,"300,000.00"
HQSMS,27/12/2013,0000025670,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"383,400.00"
HQSMS,27/12/2013,0000025671,RELIEF & MISSION LOGISTICS LTD,KEN,TRANSPORT SUPPORT,"126,000.00"
HQSMS,27/12/2013,0000025676,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"122,375.98"
HQSMS,27/12/2013,0000025679,DOLL FAHRZEUGBAU AG,DEU,GENERAL CARGO TRUCKS,"211,854.62"
HQSMS,27/12/2013,0000025681,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"331,278.10"
HQSMS,27/12/2013,0000025682,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"1,276,100.00"
HQSMS,27/12/2013,0000025683,EASTERN SURGICAL COMPANY,IND,MISC MEDICAL SUPPLIES,"132,827.85"
HQSMS,27/12/2013,0000025690,J. GERBER AND COMPANY (JAPAN) LTD.,JPN,MOTORIZED CYCLES,"104,499.06"
HQSMS,27/12/2013,0000025696,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"5,299,549.50"
HQSMS,27/12/2013,0000025700,Paramount Tarpaulin Industries,PAK,BLANKETS,"188,469.60"
HQSMS,27/12/2013,0000025711,Paramount Tarpaulin Industries,PAK,BLANKETS,"328,556.25"
LBN01,27/12/2013,0000001204,COOPERATIVE HOUSING FOUNDATION d/b/a,LBN,BUSINESS/ ADMINISTRATIVE SER,"328,312.00"
PHL01,27/12/2013,0000000402,KUEHNE+NAGEL,PHL,TRANSPORT SUPPORT,"600,000.00"
HQSMS,28/12/2013,0000025722,KITCHEN ESSENTIALS,IND,WATER CANS,"123,690.00"
HQSMS,28/12/2013,0000025731,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"119,000.00"
HQSMS,28/12/2013,0000025733,TOYOTA MOTOR CORPORATION,JPN,DELIVERY VEHICLES/ PICK-UPS,"170,764.09"
HQSMS,28/12/2013,0000025735,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"440,082.00"
HQSMS,28/12/2013,0000025736,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,476,608.00"
HQSMS,28/12/2013,0000025739,FWW FAHRZEUGWERK Gmbh,DEU,SECONDHAND HEAVY VEHICLES,"319,874.50"
HQSMS,28/12/2013,0000025740,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"802,340.00"
HQSMS,28/12/2013,0000025742,BOSS PRO-TEC,DEU,SECONDHAND HEAVY VEHICLES,"135,815.22"
HQSMS,28/12/2013,0000025743,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"461,440.00"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
HQSMS,28/12/2013,0000025745,ALPINTER,BEL,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,905,600.00"
HQSMS,28/12/2013,0000025748,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"195,040.00"
HQSMS,28/12/2013,0000025750,RELTEX TARPAULINS (AFRICA) EPZ LTD,KEN,PLASTIC PRODUCTS (SHEETS & ROL,"217,495.00"
HQSMS,28/12/2013,0000025751,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"114,400.00"
HQSMS,28/12/2013,0000025752,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,TERRAIN VEHICLES,"251,137.46"
HQSMS,28/12/2013,0000025755,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"208,000.00"
HQSMS,29/12/2013,0000025760,INDIA IMPEX,IND,LAMP/ LAMP COMPONENTS,"303,924.00"
HQSMS,29/12/2013,0000025762,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"150,800.00"
HQSMS,29/12/2013,0000025765,INDIA IMPEX,IND,LAMP/ LAMP COMPONENTS,"399,000.00"
HQSMS,29/12/2013,0000025771,INDIA IMPEX,IND,LAMP/ LAMP COMPONENTS,"303,924.00"
HQSMS,29/12/2013,0000025773,INDIA IMPEX,IND,LAMP/ LAMP COMPONENTS,"114,000.00"
HQSMS,29/12/2013,0000025775,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"114,400.00"
HQSMS,29/12/2013,0000025782,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"195,000.00"
HQSMS,29/12/2013,0000025785,INDIA IMPEX,IND,LAMP/ LAMP COMPONENTS,"228,000.00"
HQSMS,29/12/2013,0000025787,INDIA IMPEX,IND,LAMP/ LAMP COMPONENTS,"456,000.00"
HQSMS,29/12/2013,0000025789,INDIA IMPEX,IND,LAMP/ LAMP COMPONENTS,"465,000.00"
HQSMS,29/12/2013,0000025792,RELTEX TARPAULINS (AFRICA) EPZ LTD,KEN,PLASTIC PRODUCTS (SHEETS & ROL,"143,330.00"
HQSMS,29/12/2013,0000025795,RELTEX TARPAULINS (AFRICA) EPZ LTD,KEN,PLASTIC PRODUCTS (SHEETS & ROL,"213,480.00"
HQSMS,29/12/2013,0000025798,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"481,399.20"
HQSMS,30/12/2013,0000025843,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"411,115.00"
HQSMS,30/12/2013,0000025845,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"501,882.00"
HQSMS,30/12/2013,0000025850,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"231,000.00"
HQSMS,30/12/2013,0000025851,THE MEDICAL EXPORT GROUP BV,NLD,MISC DRUGS,"191,047.88"
TUR01,30/12/2013,0000001403,ALJ OTOMOTIV AS,TUR,TERRAIN VEHICLES,"358,692.76"
EGY01,31/12/2013,0000001362,Islamic Relief - EGYPT,EGY,BUSINESS/ ADMINISTRATIVE SER,"872,370.68"
EGY01,31/12/2013,0000001363,Resala Association for Charity,EGY,BUSINESS/ ADMINISTRATIVE SER,"236,863.84"
EGY01,31/12/2013,0000001364,CARITAS - EGYPT,EGY,BUSINESS/ ADMINISTRATIVE SER,"324,862.06"
HQSMS,31/12/2013,0000025865,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"408,365.00"
HQSMS,31/12/2013,0000025869,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"335,000.00"
HQSMS,31/12/2013,0000025873,BADGECOM GMBH,CHE,PRINTER/ PRINTER ACCESSORIES,"423,916.00"
HQSMS,31/12/2013,0000025875,ALPINTER,BEL,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"186,750.00"
HQSMS,31/12/2013,0000025876,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"187,000.00"
HQSMS,31/12/2013,0000025877,SAUD BAHWAN AUTOMOTIVE LLC,OMN,SPARE PARTS/ ACCESSORIES,"130,000.00"
HQSMS,31/12/2013,0000025897,WORLDFA EXPORTS PVT. LTD.,IND,KITCHENWARE,"148,470.40"
