Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
TZA01,01/11/2018,0000004154,TOTAL DIMENSIONS (EA) LTD,TZA,CLOTHING,"229,844"
UGA01,01/11/2018,0000007046,SURGIPHARM UGANDA LTD,UGA,SPECIALIZED DRUGS,"199,092"
UGA01,01/11/2018,0000007049,MOTI PHARMA (U) LTD.,UGA,SPECIALIZED DRUGS,"180,432"
GRC01,31/10/2018,0000003099,KIMONAS SAXIONIS-X.SAXIONI OE,GRC,MEETING/TRAVEL/ FOOD SER,"211,561"
HQSMS,31/10/2018,0000044176,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"225,074"
HQSMS,31/10/2018,0000044182,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"225,074"
HQSMS,31/10/2018,0000044183,KITCHEN ESSENTIALS,IND,KITCHENWARE,"595,974"
HQSMS,31/10/2018,0000044187,KUEHNE + NAGEL A/S,DNK,CHARTERS,"205,500"
HQSMS,31/10/2018,0000044193,K. ARANO AND CO. LTD.,JPN,GENERAL CARGO TRUCKS,"366,104"
HQSMS,31/10/2018,0000044198,INDO-DANE TEXTILE INDUSTRIES PVT. LTD.,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"141,750"
IQCBI,31/10/2018,0000000006,Iraq Wallet,IRQ,BUSINESS/ ADMINISTRATIVE SER,"1,190,974"
JOCBI,31/10/2018,0000000026,Cairo Amman Bank,JOR,BUSINESS/ ADMINISTRATIVE SER,"6,000,614"
JOCBI,31/10/2018,0000000028,Cairo Amman Bank,JOR,FINANCIAL SERVICES,"211,864"
PAK01,31/10/2018,0000005808,KHALIL AHMED AND BROTHERS,PAK,MAINTENANCE/ CONSTRUCTION SER,"121,008"
SYR01,31/10/2018,0000005143,KHULUD SIRRI HALABI / DHL Express,LBN,STORAGE/PACKING/HANDLING,"429,000"
ETCBI,30/10/2018,0000000013,Commerical Bank of Ethiopia,ETH,FINANCIAL SERVICES,"147,634"
HQSMS,30/10/2018,0000044142,ELCA INFORMATIQUE SA,CHE,FINANCIAL SERVICES,"137,513"
HQSMS,30/10/2018,0000044155,PLANSON INTERNATIONAL CO.,USA,PRINTER/ PRINTER ACCESSORIES,"185,505"
HQSMS,30/10/2018,0000044161,STREAMFLOW POLYWEAVE PVT. LTD.,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"194,880"
IRQ01,30/10/2018,0000003563,DANOFFICE PLC,DNK,COMPUTERS,"262,600"
UGA01,30/10/2018,0000007044,MUKWANO INDUSTRIES UGANDA LIMITED,UGA,SOAP/CLEANING /HYGIENE SUPPLIE,"448,026"
ETH01,29/10/2018,0000007150,FINCHETU BUSINESS PLC,ETH,PERSONAL CARE PRODUCTS,"501,028"
HQSMS,29/10/2018,0000044116,Bollore Logistics India Limited,IND,CARGO/PASSENGER TRANSPORT,"109,445"
HQSMS,29/10/2018,0000044120,RELIEFLINE KENYA LTD,KEN,PERSONAL CARE PRODUCTS,"350,000"
HQSMS,29/10/2018,0000044121,RELIEFLINE KENYA LTD,KEN,PLASTIC PRODUCTS (SHEETS & ROL,"248,600"
HQSMS,29/10/2018,0000044132,Tana Netting FZ-LLC,ARE,MOSQUITO NET,"136,819"
JOCBI,29/10/2018,0000000025,Cairo Amman Bank,JOR,FINANCIAL SERVICES,"25,105,918"
JOR01,29/10/2018,0000005419,Cairo Amman Bank,JOR,FINANCIAL SERVICES,"320,831"
KEN01,29/10/2018,0000011057,UNITED NATIONS OFFICE AT NAIROBI,KEN,HEALTHCARE SERVICES,"129,904"
MRT01,29/10/2018,0000001136,SMP-ATLAS,MRT,DIESEL,"136,874"
EGY01,28/10/2018,0000002099,DANOFFICE PLC,DNK,COMPUTERS,"209,600"
IQCBI,28/10/2018,0000000005,Iraq Wallet,IRQ,BUSINESS/ ADMINISTRATIVE SER,"5,520,000"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
UNOPS,28/10/2018,0000000317,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"835,620"
YEM01,28/10/2018,0000003425,SAMADAN STORES,YEM,BEDCLOTHES/ MATRESSES/ TOWELS,"1,155,856"
DONIK,26/10/2018,0000000570,Fast Retailing Co. Ltd.,JPN,CLOTHING,"103,575"
HQSMS,26/10/2018,0000044103,KITCHEN ESSENTIALS,IND,KITCHENWARE,"139,125"
HQSMS,26/10/2018,0000044106,THE MEDICAL EXPORT GROUP BV,NLD,MISC DRUGS,"132,459"
HQSMS,26/10/2018,0000044110,NRS Relief FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"826,560"
HQSMS,26/10/2018,0000044111,UNITED NATIONS GENERAL FUND,USA,ENGINEERING SERVICES,"171,300"
HQSMS,26/10/2018,0000044114,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"148,200"
TCD01,26/10/2018,0000006458,WFP CHAD IMPREST ACCOUNT XAF,TCD,MEETING/TRAVEL/ FOOD SER,"184,963"
TUR01,26/10/2018,0000005168,SECURITAS GUVENLIK SISTEMLERI A.S.,TUR,SECURITY/ SAFETY SERVICES,"366,986"
UKR01,26/10/2018,0000002752,"LLC ""KONEKTIKUM""",UKR,FUELS (UNSPECIFIED),"603,855"
BGD01,25/10/2018,0000001677,M/S NF Enterprise,BGD,COOKING STOVES,"210,126"
BGD01,25/10/2018,0000001677,M/S NF Enterprise,BGD,FLUID/ GAS DISTRIBUTION,"128,649"
BGD01,25/10/2018,0000001678,M/S NF Enterprise,BGD,HOUSEHOLD FURNITURE/EQUIPMENT,"580,921"
GRC01,25/10/2018,0000003094,PREPAID FINANCIAL SERVICES LTD,GBR,FINANCIAL SERVICES,"139,306"
GRCBI,25/10/2018,0000000039,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"185,064"
GRCBI,25/10/2018,0000000040,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"263,971"
GRCBI,25/10/2018,0000000041,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"601,148"
GRCBI,25/10/2018,0000000042,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"170,543"
GRCBI,25/10/2018,0000000043,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"3,188,837"
GRCBI,25/10/2018,0000000044,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"2,032,012"
HQSMS,25/10/2018,0000044077,ELCA INFORMATIQUE SA,CHE,FINANCIAL SERVICES,"137,513"
HQSMS,25/10/2018,0000044080,ELCA INFORMATIQUE SA,CHE,FINANCIAL SERVICES,"100,303"
HQSMS,25/10/2018,0000044081,ELCA INFORMATIQUE SA,CHE,FINANCIAL SERVICES,"103,539"
HQSMS,25/10/2018,0000044085,WIPRO LIMITED,IND,FINANCIAL SERVICES,"400,000"
HQSMS,25/10/2018,0000044092,DANOFFICE PLC,DNK,COMPUTERS,"123,040"
KEN01,25/10/2018,0000011046,UNITED NATIONS OFFICE AT NAIROBI,KEN,SECURITY/ SAFETY SERVICES,"131,166"
TRCBI,25/10/2018,0000000041,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"1,771,213"
TZA01,25/10/2018,0000004142,PUMA ENERGY TANZANIA LIMITED,TZA,DIESEL,"101,405"
EGCBI,24/10/2018,0000000009,Egyptian Post Authority,EGY,FINANCIAL SERVICES,"4,492,729"
BGD01,23/10/2018,0000001675,Omera Petroleum Limited,BGD,HOUSEHOLD FURNITURE/EQUIPMENT,"869,094"
KECBI,23/10/2018,0000000002,EQUITY BANK KENYA LTD,KEN,FINANCIAL SERVICES,"535,754"
KEN01,23/10/2018,0000011032,DALBIT PETROLEUM LIMITED,KEN,DIESEL,"170,709"
KEN01,23/10/2018,0000011035,WFP SOMALIA,KEN,CHARTERS,"300,000"
KEN01,23/10/2018,0000011037,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"208,117"
LBCBI,23/10/2018,0000000113,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"5,001,150"
LBCBI,23/10/2018,0000000114,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"207,200"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
LBCBI,23/10/2018,0000000117,Banque Libano Francais s.a.l,LBN,FINANCIAL SERVICES,"224,600"
SYR01,23/10/2018,0000005139,FOUR SEASONS HOTEL,SYR,BUSINESS/ ADMINISTRATIVE SER,"205,141"
TUR01,23/10/2018,0000005150,SECURITAS GUVENLIK SISTEMLERI A.S.,TUR,SECURITY/ SAFETY SERVICES,"220,384"
UGA01,23/10/2018,0000007031,GESES UGANDA LIMITED,UGA,MAINTENANCE/ CONSTRUCTION SER,"125,879"
UGA01,23/10/2018,0000007032,HOTEL ZAWADI LTD,UGA,MAINTENANCE/ CONSTRUCTION SER,"176,543"
EGCBI,22/10/2018,0000000008,Egyptian Post Authority,EGY,FINANCIAL SERVICES,"2,418,699"
GRC01,22/10/2018,0000003090,KUEHNE AND NAGEL AE METAFORWN,GRC,CARGO/PASSENGER TRANSPORT,"132,948"
GRC01,22/10/2018,0000003091,ZORPIDIS A.E.E. TOYRISTIKON KSENODOX.,GRC,CARGO/PASSENGER TRANSPORT,"135,607"
HQSMS,22/10/2018,0000044054,DANOFFICE PLC,DNK,COMPUTERS,"118,170"
HQSMS,22/10/2018,0000044055,NATIONAL TENT HOUSE,PAK,BLANKETS,"491,904"
HQSMS,22/10/2018,0000044056,Scan Global Logistics A/S,DNK,CARGO/PASSENGER TRANSPORT,"379,800"
LBN01,22/10/2018,0000003067,DANOFFICE PLC,DNK,MISC COMPUTER EQUIP/SUPPL,"198,717"
YEM01,22/10/2018,0000003423,Mohammed Al-Hadi office,YEM,STORAGE/PACKING/HANDLING,"505,046"
BGD01,21/10/2018,0000001666,M/s. Zim Traders,BGD,FUELS (UNSPECIFIED),"232,682"
BGD01,21/10/2018,0000001668,HOMEBOUND Packers & Shippers Ltd.,BGD,TRANSPORT SUPPORT,"109,918"
IQCBI,21/10/2018,0000000002,Asia Hawala,IRQ,BUSINESS/ ADMINISTRATIVE SER,"7,021,128"
IQCBI,21/10/2018,0000000003,Iraq Wallet,IRQ,BUSINESS/ ADMINISTRATIVE SER,"1,783,385"
MMR01,20/10/2018,0000002245,Basin International Ltd,MMR,KITCHENWARE,"141,000"
CAF01,19/10/2018,0000002053,TRADEX CENTRAFRIQUE,CAF,DIESEL,"125,035"
ETH01,19/10/2018,0000007119,LION SECURITY SERVICES PLC,ETH,SECURITY/ SAFETY SERVICES,"152,865"
HQSMS,19/10/2018,0000044042,ALPINTER,BEL,BLANKETS,"490,291"
HQSMS,19/10/2018,0000044045,PARAMOUNT TARPAULIN INDUSTRIES,PAK,BLANKETS,"256,608"
UGA01,19/10/2018,0000007029,BOMAK TRADERS LTD,UGA,MAINTENANCE/ CONSTRUCTION SER,"107,891"
CHN01,18/10/2018,0000002320,WAVEMAKER HONG KONG LIMITED,HKG,ADVERTISING/ INFORMATION SER,"159,309"
GRCBI,18/10/2018,0000000038,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"135,343"
LBN01,18/10/2018,0000003060,INKRIPT IDENTIFICATION TECHNOLOGIES SAL,LBN,COMPUTER SERVICES,"105,000"
LBN01,18/10/2018,0000003061,DALAL STEEL INDUSTRIES S.A.R.L,LBN,PREFABRICATED House,"318,925"
LBN01,18/10/2018,0000003063,Wavemaker s.a.r.l,LBN,ADVERTISING/ INFORMATION SER,"330,000"
MEX01,18/10/2018,0000000729,FUSION PROMOCIONES S.A. DE C.V.,MEX,ADVERTISING/ INFORMATION SER,"280,553"
TRCBI,18/10/2018,0000000040,PTTBANK,TUR,FINANCIAL SERVICES,"148,170"
UNOPS,18/10/2018,0000000354,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"130,582"
UNOPS,18/10/2018,0000000355,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"247,520"
IRQ01,17/10/2018,0000003549,Iraq Al-Iquhowan company,IRQ,DIESEL,"580,800"
KEN01,17/10/2018,0000011019,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"429,030"
LBCBI,17/10/2018,0000000108,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"177,275"
LBCBI,17/10/2018,0000000109,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"155,400"
UNOPS,17/10/2018,0000000352,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"120,181"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
UNOPS,17/10/2018,0000000353,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"314,801"
YEM01,17/10/2018,0000003420,AL-AMAL MICROFINANCE BANK,YEM,FINANCIAL SERVICES,"330,391"
HQSMS,16/10/2018,0000044019,DAMCO DENMARK A/S,DNK,CARGO/PASSENGER TRANSPORT,"105,076"
JOCBI,16/10/2018,0000000024,Al-Hulool For Mobile Payments,JOR,FINANCIAL SERVICES,"125,000"
JOR01,16/10/2018,0000005410,Bright Star General Contracting Company,JOR,MAINTENANCE/ CONSTRUCTION SER,"220,516"
KOR01,16/10/2018,0000000862,Group M Korea Co. Ltd.,KOR,ADVERTISING/ INFORMATION SER,"402,033"
YEM01,16/10/2018,0000003415,SHUEI ALMAYMOONI FOR LIMITED CONTRACTING,YEM,MAINTENANCE/ CONSTRUCTION SER,"756,000"
YEM01,16/10/2018,0000003416,UNIVERSAL YEMEN FOR LOGISTIC SUPPORT,YEM,MAINTENANCE/ CONSTRUCTION SER,"588,000"
DONIK,15/10/2018,0000000569,Poland,POL,PREFABRICATED House,"897,540"
HQSMS,15/10/2018,0000044001,RELIEFLINE KENYA LTD,KEN,PERSONAL CARE PRODUCTS,"168,000"
HQSMS,15/10/2018,0000044007,KUEHNE + NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"615,500"
HQSMS,15/10/2018,0000044008,TOYOTA MOTOR CORPORATION,JPN,BUS,"349,991"
KEN01,15/10/2018,0000011015,WFP SOMALIA,KEN,CHARTERS,"120,000"
TZA01,15/10/2018,0000004135,SUPERDOLL TRAILER MANUFACTURER,TZA,TYRES/ TYRE TUBES,"109,525"
AFCBI,14/10/2018,0000000002,ALI SHANG MSP,AFG,FINANCIAL SERVICES,"1,114,600"
YEM01,14/10/2018,0000003412,Mohammed Al-Hadi office,YEM,CARGO/PASSENGER TRANSPORT,"182,221"
COL01,12/10/2018,0000004180,BASA DISEÑO SAS,COL,STRUCTURAL BUILDING PRODUCTS /,"242,761"
GRC01,12/10/2018,0000003078,AMAXOTECHNIKI - S.A.,GRC,BEDCLOTHES/ MATRESSES/ TOWELS,"116,884"
GRC01,12/10/2018,0000003082,COMO IKE,GRC,BEDCLOTHES/ MATRESSES/ TOWELS,"187,076"
HQSMS,12/10/2018,0000043983,DANOFFICE PLC,DNK,COMPUTERS,"133,926"
HQSMS,12/10/2018,0000043988,DANOFFICE PLC,DNK,COMPUTERS,"131,366"
HQSMS,11/10/2018,0000043970,Better Shelter RHU AB,SWE,PREFABRICATED House,"676,211"
HQSMS,11/10/2018,0000043971,Better Shelter RHU AB,SWE,PREFABRICATED House,"430,316"
SYR01,11/10/2018,0000005135,KARDISI Co.,IRQ,SEWING/ KNITTING EQUIP/ SUPPL,"327,444"
UNOPS,11/10/2018,0000000347,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"216,646"
KOR01,10/10/2018,0000000860,Honggu Planning,KOR,ADVERTISING/ INFORMATION SER,"152,782"
UGA01,10/10/2018,0000007007,GITTOES PHARMACEUTICALS LTD,UGA,SPECIALIZED DRUGS,"353,671"
ETH01,09/10/2018,0000007074,JNB TRADING PLC,ETH,MAINTENANCE/ CONSTRUCTION SER,"168,718"
GRC01,09/10/2018,0000003070,ZORPIDIS A.E.E. TOYRISTIKON KSENODOX.,GRC,CARGO/PASSENGER TRANSPORT,"219,883"
HQSMS,09/10/2018,0000043953,KUEHNE + NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"134,100"
HQSMS,09/10/2018,0000043954,KUEHNE + NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"143,800"
KEN01,09/10/2018,0000011007,DALBIT PETROLEUM LIMITED,KEN,DIESEL,"139,661"
MEX01,09/10/2018,0000000720,CONSTRUCTORA MADE INGENIEROS S.A. DE C.V,MEX,MAINTENANCE/ CONSTRUCTION SER,"185,332"
TZA01,09/10/2018,0000004131,UNITED NATIONS DEVELOPMENT PROGRAMME,TZA,HEALTHCARE SERVICES,"216,529"
HQSMS,08/10/2018,0000043934,Giveclarity.org Ltd,GBR,FINANCIAL SERVICES,"227,332"
HQSMS,08/10/2018,0000043940,UNITED NATIONS OFFICE AT GENEVA,CHE,FINANCIAL SERVICES,"2,834,109"
LBN01,08/10/2018,0000003055,ATEA,DNK,COMPUTERS,"471,500"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
TRCBI,08/10/2018,0000000033,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"533,412"
TRCBI,08/10/2018,0000000037,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"192,002"
SYR01,07/10/2018,0000005126,DANOFFICE PLC,DNK,COMPUTERS,"183,306"
DONIK,05/10/2018,0000000567,Olympic Broadcasting Services,ESP,PREFABRICATED House,"578,450"
DONIK,05/10/2018,0000000568,FUJI OPTICAL,AZE,MISC MEDICAL SUPPLIES,"182,484"
GRCBI,05/10/2018,0000000037,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"471,784"
HQSMS,05/10/2018,0000043931,Clements & Company Inc.,USA,GFM INSURANCE FEES,"238,520"
TUR01,05/10/2018,0000005063,SERENAS ULUSLARARASI TURIZM KONGRE,TUR,BUSINESS/ ADMINISTRATIVE SER,"100,980"
GRC01,04/10/2018,0000003067,KIMONAS SAXIONIS-X.SAXIONI OE,GRC,MEETING/TRAVEL/ FOOD SER,"217,544"
HQSMS,04/10/2018,0000043902,PRICE WATERHOUSE COOPERS,CHE,FINANCIAL SERVICES,"204,754"
HQSMS,04/10/2018,0000043909,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"1,037,125"
HQSMS,04/10/2018,0000043910,KPMG France SA,FRA,FINANCIAL SERVICES,"278,992"
THA01,04/10/2018,0000001628,RMA Automotive Company Limited,THA,ENGINEERING SERVICES,"147,550"
UNOPS,04/10/2018,0000000346,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"157,015"
CAN01,03/10/2018,0000001108,Canada Post Corporation,CAN,BUSINESS/ ADMINISTRATIVE SER,"233,508"
HQSMS,03/10/2018,0000043890,EntServ Schweiz GmbH,CHE,COMPUTER SERVICES,"741,006"
HQSMS,03/10/2018,0000043891,EntServ Schweiz GmbH,CHE,COMPUTER SERVICES,"175,360"
HQSMS,03/10/2018,0000043900,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"142,116"
IRQ01,03/10/2018,0000003535,Anwar Alslalah Co.,IRQ,POWER CONVERSION/ STABILIZER,"232,575"
LBN01,03/10/2018,0000003050,Luna For General Trading,LBN,MAINTENANCE/ CONSTRUCTION SER,"680,800"
HQSMS,02/10/2018,0000043878,Better Shelter RHU AB,SWE,PREFABRICATED House,"245,895"
HQSMS,02/10/2018,0000043881,Better Shelter RHU AB,SWE,PREFABRICATED House,"614,737"
HQSMS,02/10/2018,0000043889,Better Shelter RHU AB,SWE,PREFABRICATED House,"752,187"
TUR01,02/10/2018,0000005049,ATEA,DNK,COMPUTERS,"107,000"
UNOPS,02/10/2018,0000000114,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"213,145"
YEM01,02/10/2018,0000003405,AMTC- ABUBAKER O. AHMED,YEM,4x4 STATION WAGON,"280,000"
CAF01,01/10/2018,0000002044,TRADEX CENTRAFRIQUE,CAF,DIESEL,"126,495"
ETCBI,01/10/2018,0000000011,Commerical Bank of Ethiopia,ETH,BUSINESS/ ADMINISTRATIVE SER,"145,915"
JOCBI,01/10/2018,0000000022,Cairo Amman Bank,JOR,BUSINESS/ ADMINISTRATIVE SER,"6,497,175"
JOCBI,01/10/2018,0000000023,Cairo Amman Bank,JOR,FINANCIAL SERVICES,"211,864"
JOR01,01/10/2018,0000005393,IMAD OMAR HAFEZ AL NESNAS,BHR,BUSINESS/ ADMINISTRATIVE SER,"213,000"
GRCBI,28/09/2018,0000000035,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"241,748"
GRCBI,27/09/2018,0000000033,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"1,696,993"
GRCBI,27/09/2018,0000000034,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"660,034"
KEN01,27/09/2018,0000011000,MULTITRADE INDUSTRIAL SUPPLIERS LTD,KEN,STRUCTURAL BUILDING PRODUCTS /,"503,119"
SOM01,27/09/2018,0000002637,WFP SOMALIA,KEN,MEETING/TRAVEL/ FOOD SER,"402,000"
YEM01,27/09/2018,0000003402,Mohammed Al-Hadi office,YEM,CARGO/PASSENGER TRANSPORT,"221,895"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
CHN01,26/09/2018,0000002303,MVP CONSULTANTS & DEVELOPMENT LIMITED,HKG,ADVERTISING/ INFORMATION SER,"229,329"
CHN01,26/09/2018,0000002305,STRAIGHT LIMITED,HKG,PHOTO/ GRAPHIC/ DESIGN SER,"140,527"
GRCBI,26/09/2018,0000000032,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"3,144,895"
HQSMS,26/09/2018,0000043835,Top-Net Services SA,CHE,MAINTENANCE/ CONSTRUCTION SER,"180,524"
LBCBI,26/09/2018,0000000105,Banque Libano Francais s.a.l,LBN,FINANCIAL SERVICES,"258,000"
RWA01,26/09/2018,0000001635,SIGNATURE RESEARCH & CONSULTING LIMITED,RWA,LAMP/ LAMP COMPONENTS,"250,000"
SDN01,26/09/2018,0000006424,ALWAHA FOR SUPPLIES CO. LTD,ARE,MISC DRUGS,"199,633"
YECBI,26/09/2018,0000000022,AL-AMAL MICROFINANCE BANK,YEM,FINANCIAL SERVICES,"3,689,350"
YEM01,26/09/2018,0000003401,National Company for Sponge&Plastic Ind.,YEM,BEDCLOTHES/ MATRESSES/ TOWELS,"1,695,300"
BDI01,25/09/2018,0000001201,DIVAC-ALFACO,BDI,FUELS (UNSPECIFIED),"310,561"
HQSMS,25/09/2018,0000043811,ALPINTER,BEL,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"226,200"
HQSMS,25/09/2018,0000043820,O.K.I. GENERAL TRADING LLC,ARE,REGISTRATION SUPPLIES,"152,550"
KEN01,25/09/2018,0000010994,DALBIT PETROLEUM LIMITED,KEN,DIESEL,"100,040"
LBCBI,25/09/2018,0000000100,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"110,775"
LBCBI,25/09/2018,0000000101,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"112,350"
LBCBI,25/09/2018,0000000102,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"4,954,250"
LBCBI,25/09/2018,0000000103,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"202,475"
SYCBI,25/09/2018,0000000010,ASYLUM SEEKERS/REFUGEES,SYR,BUSINESS/ ADMINISTRATIVE SER,"256,323"
SYCBI,25/09/2018,0000000011,ASYLUM SEEKERS/REFUGEES,SYR,BUSINESS/ ADMINISTRATIVE SER,"565,691"
SYCBI,25/09/2018,0000000012,ASYLUM SEEKERS/REFUGEES,SYR,BUSINESS/ ADMINISTRATIVE SER,"565,691"
ARG01,24/09/2018,0000000520,FALKOM S.A.C.,PER,ADVERTISING/ INFORMATION SER,"146,641"
GRCBI,24/09/2018,0000000030,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"184,848"
GRCBI,24/09/2018,0000000031,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"159,988"
IRQ01,24/09/2018,0000003522,POWER MEN COMPANY,IRQ,SOLAR GENERATORS/ SUPPLIES,"655,593"
IRQ01,24/09/2018,0000003523,POWER MEN COMPANY,IRQ,SOLAR GENERATORS/ SUPPLIES,"993,200"
JOR01,24/09/2018,0000005380,Mindset,JOR,ENGINEERING SERVICES,"740,902"
MEX01,24/09/2018,0000000709,"SONI AUTOMOTRIZ, SA DE CV",MEX,4x4 STATION WAGON,"171,326"
SYCBI,24/09/2018,0000000009,ASYLUM SEEKERS/REFUGEES,SYR,FINANCIAL SERVICES,"257,212"
SYR01,24/09/2018,0000005113,FOUR SEASONS HOTEL,SYR,BUSINESS/ ADMINISTRATIVE SER,"209,503"
YEM01,24/09/2018,0000003397,UNICEF YEMEN,YEM,BUSINESS/ ADMINISTRATIVE SER,"107,518"
AFG01,23/09/2018,0000004802,VOTO AFGHANISTAN,CAN,ENGINEERING SERVICES,"165,370"
GRCBI,21/09/2018,0000000029,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"165,535"
HQSMS,21/09/2018,0000043792,Moore Stephens LLP,GBR,FINANCIAL SERVICES,"385,961"
HQSMS,21/09/2018,0000043794,KUEHNE + NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"143,800"
HQSMS,21/09/2018,0000043795,Samman and Partner Accountants Co.,JOR,FINANCIAL SERVICES,"265,958"
HQSMS,21/09/2018,0000043796,KUEHNE + NAGEL A/S,DNK,STORAGE/PACKING/HANDLING,"520,700"
LBN01,20/09/2018,0000003040,RASAMNY YOUNIS MOTOR CO. SAL,LBN,4x2 STATION WAGON,"373,250"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
LBN01,20/09/2018,0000003040,RASAMNY YOUNIS MOTOR CO. SAL,LBN,MINIBUS,"123,600"
LBN01,20/09/2018,0000003042,Mustapha S.E. Adada Establishment,LBN,MAINTENANCE/ CONSTRUCTION SER,"282,811"
NLD01,20/09/2018,0000000065,Wavemaker Global Limited,GBR,ADVERTISING/ INFORMATION SER,"333,553"
RWCBI,20/09/2018,0000000049,EQUITY BANK LIMITED-RWANDA,RWA,FINANCIAL SERVICES,"107,006"
TUR01,20/09/2018,0000005034,PAPILON SAVUNMA GUVENLIK SIST,TUR,DATA COLLECTION EQUIPMENT,"2,089,190"
UNOPS,20/09/2018,0000000339,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"109,782"
BGD01,19/09/2018,0000001648,ACI LIMITED,BGD,SOAP/CLEANING /HYGIENE SUPPLIE,"492,142"
HQSMS,19/09/2018,0000043772,ALLIED TRANSPORT AGENT,TZA,CARGO/PASSENGER TRANSPORT,"196,000"
LBN01,19/09/2018,0000003037,NEXtCARE LEBANON SAL,LBN,CIVIL AFFAIRS SERVICES,"10,000,000"
NLD01,19/09/2018,0000000064,DEMO TV LTD,GBR,ADVERTISING/ INFORMATION SER,"150,664"
