Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
SYR01,12/07/2017,0000004740,FOUR SEASONS HOTEL,SYR,BUSINESS/ ADMINISTRATIVE SER,"165,927"
TCD01,12/07/2017,0000005945,WFP CHAD IMPREST ACCOUNT XAF,TCD,MEETING/TRAVEL/ FOOD SER,"182,177"
TUR01,12/07/2017,0000003640,SERENAS ULUSLARARASI TURIZM KONGRE,TUR,MEETING/TRAVEL/ FOOD SER,"111,172"
UGA01,12/07/2017,0000006220,ABUDE CONSTRUCTION LTD,UGA,BUSINESS/ ADMINISTRATIVE SER,"155,636"
UGA01,12/07/2017,0000006221,ABUDE CONSTRUCTION LTD,UGA,BUSINESS/ ADMINISTRATIVE SER,"316,739"
DONIK,11/07/2017,0000000440,Fast Retailing Co. Ltd.,JPN,CLOTHING,"175,030"
LBN01,11/07/2017,0000002492,INTERNATIONAL LOGISTICS SERVICES SAL,LBN,HOUSEHOLD FURNITURE/EQUIPMENT,"496,944"
LBN01,11/07/2017,0000002493,WOODS CORPORATION SAL,LBN,"STRUCTURAL MATERIALS ( TIMBER,","877,845"
SDN01,11/07/2017,0000006050,ALHADAF SERVICES COMPANY LTD,SDN,SECURITY/ SAFETY SERVICES,"210,393"
HQSMS,10/07/2017,0000038799,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"283,200"
JOR01,10/07/2017,0000004737,Jordan Mobile Telephone Service Company,JOR,ADVERTISING/ INFORMATION SER,"129,446"
JOR01,10/07/2017,0000004739,Cairo Amman Bank,JOR,FINANCIAL SERVICES,"584,758"
JOR01,10/07/2017,0000004740,Cairo Amman Bank,JOR,FINANCIAL SERVICES,"111,696"
JOR01,10/07/2017,0000004741,Cairo Amman Bank,JOR,BUSINESS/ ADMINISTRATIVE SER,"16,238,845"
JOR01,10/07/2017,0000004741,Cairo Amman Bank,JOR,FINANCIAL SERVICES,"389,733"
JOR01,10/07/2017,0000004742,Cairo Amman Bank,JOR,BUSINESS/ ADMINISTRATIVE SER,"3,768,588"
LBN01,10/07/2017,0000002491,KARAMBOIS,LBN,"STRUCTURAL MATERIALS ( TIMBER,","386,906"
UGA01,10/07/2017,0000006214,NILE STAR TRADE LINK,UGA,BUSINESS/ ADMINISTRATIVE SER,"868,610"
UGA01,10/07/2017,0000006215,ABUDE CONSTRUCTION LTD,UGA,BUSINESS/ ADMINISTRATIVE SER,"518,506"
UGA01,10/07/2017,0000006216,ABUDE CONSTRUCTION LTD,UGA,BUSINESS/ ADMINISTRATIVE SER,"265,057"
JOR01,09/07/2017,0000004731,Karar for Producing & Develop. Indus EQ,JOR,MAINTENANCE/ CONSTRUCTION SER,"164,350"
SYR01,09/07/2017,0000004738,EBLA TRADING JLT,ARE,STRUCTURAL BUILDING PRODUCTS /,"107,784"
LBN01,07/07/2017,0000002488,MIC1  SAL,LBN,TELECOMS SERVICES,"175,002"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,06/07/2017,0000038785,PROMOTION OF APPROPRIATE TECHNOLOGY CO,THA,WATER TREATMENT EQUIP/ SUPPL,"340,324"
HQSMS,06/07/2017,0000038787,NV Reibel SA,BEL,INVESTIGATION TECHNICAL SERVIC,"170,648"
JOR01,06/07/2017,0000004730,Electricity Distribution Company (EDCO),JOR,ELECTRICAL SUPPL,"809,335"
KEN01,06/07/2017,0000009957,WFP SOMALIA,KEN,MEETING/TRAVEL/ FOOD SER,"150,000"
TCD01,06/07/2017,0000005934,LIBYA OIL TCHAD SA,TCD,DIESEL,"110,556"
TCD01,06/07/2017,0000005937,SOPETRANS,TCD,DIESEL,"113,366"
TUR01,06/07/2017,0000003625,SAHRA CEVIRI ARASTIRMA VE DAN. HIZ. LTD.,TUR,WRITING/TRANSLATION/ INTERPRET,"414,310"
HQSMS,05/07/2017,0000038768,Scan Global Logistics A/S,DNK,CARGO/PASSENGER TRANSPORT,"220,000"
HQSMS,05/07/2017,0000038776,NATIONAL TENT HOUSE,PAK,FABRICS/ LEATHER MATERIALS,"232,155"
KEN01,05/07/2017,0000009949,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"203,164"
LBN01,05/07/2017,0000002486,GARFF GROUP,LBN,INSULATION,"434,684"
UGA01,04/07/2017,0000006197,PAGRAM SOLUTIONS LIMITED,UGA,CARGO/PASSENGER TRANSPORT,"270,246"
HQSMS,03/07/2017,0000038757,"XTelligent, LLC",USA,FINANCIAL SERVICES,"229,500"
KOR01,03/07/2017,0000000797,Appco Korea Ltd.,KOR,ADVERTISING/ INFORMATION SER,"4,653,163"
JORMN,02/07/2017,0000000334,Faris Zuhair Hermez Hermez,JOR,BUSINESS/ ADMINISTRATIVE SER,"112,994"
SYR01,02/07/2017,0000004734,MHD. BASEM AL-MOUNAKKEL,KWT,CLOTHING,"1,365,900"
SYR01,02/07/2017,0000004735,ALHOUDA SARL,LBN,CLOTHING,"318,400"
KEN01,30/06/2017,0000009936,HASHI ENERGY LIMITED,KEN,DIESEL,"341,416"
ETH01,29/06/2017,0000005724,MENGESHA ABERA TRADING PLC,ETH,MAINTENANCE/ CONSTRUCTION SER,"100,928"
HQSMS,29/06/2017,0000038727,PUYOUNG IND CO. LTD,KOR,PLASTIC PRODUCTS (SHEETS & ROL,"261,376"
IRQ01,29/06/2017,0000003183,Iraq Wallet,IRQ,BUSINESS/ ADMINISTRATIVE SER,"2,240,000"
IRQ01,29/06/2017,0000003185,Iraq Wallet,IRQ,BUSINESS/ ADMINISTRATIVE SER,"1,872,500"
KAZ01,29/06/2017,0000000651,UNDP,KAZ,BUSINESS/ ADMINISTRATIVE SER,"104,724"
KEN01,29/06/2017,0000009929,ALLTERRAIN SERVICES KENYA LIMITED,KEN,MAINTENANCE/ CONSTRUCTION SER,"116,730"
SDN01,29/06/2017,0000006035,AL CANAR DEVELOPMENT CO. LTD,SDN,"STRUCTURAL MATERIALS ( TIMBER,","150,000"
SDN01,29/06/2017,0000006035,AL CANAR DEVELOPMENT CO. LTD,SDN,WOOD POLES,"116,000"
TZA01,29/06/2017,0000003842,SOAP AND ALLIED INDUSTRIES LIMITED,TZA,SOAP/CLEANING /HYGIENE SUPPLIE,"753,837"
TZA01,29/06/2017,0000003843,SOAP AND ALLIED INDUSTRIES LIMITED,TZA,SOAP/CLEANING /HYGIENE SUPPLIE,"256,513"
UGA01,29/06/2017,0000006187,SANLAIT FRIENDS,UGA,CARGO/PASSENGER TRANSPORT,"115,662"
UGA01,29/06/2017,0000006188,ABUDE CONSTRUCTION LTD,UGA,CARGO/PASSENGER TRANSPORT,"139,570"
UGA01,29/06/2017,0000006189,ABUDE CONSTRUCTION LTD,UGA,BUSINESS/ ADMINISTRATIVE SER,"715,937"
UGA01,29/06/2017,0000006190,Blue Pearls Co Limited,UGA,BUSINESS/ ADMINISTRATIVE SER,"297,466"
UKR01,29/06/2017,0000002205,"LLC ""Proektstroybiznes""",UKR,MAINTENANCE/ CONSTRUCTION SER,"135,515"
HQSMS,28/06/2017,0000038714,KITCHEN ESSENTIALS,IND,KITCHENWARE,"363,168"
KEN01,28/06/2017,0000009922,HASHI ENERGY LIMITED,KEN,DIESEL,"162,638"
KEN01,28/06/2017,0000009927,WFP SOMALIA,KEN,MEETING/TRAVEL/ FOOD SER,"180,000"
MMR01,28/06/2017,0000002104,"Shwe La La Win Construction Co.,LTD",MMR,MAINTENANCE/ CONSTRUCTION SER,"114,059"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
MMR01,28/06/2017,0000002105,"Greater May Yu Co., Ltd",MMR,MAINTENANCE/ CONSTRUCTION SER,"110,779"
TUR01,28/06/2017,0000003608,KUEHNE AND NAGEL A/S,DNK,STORAGE/PACKING/HANDLING,"610,489"
GRC01,27/06/2017,0000002239,ZORPIDIS A.E.E. TOYRISTIKON KSENODOX.,GRC,BUSINESS/ ADMINISTRATIVE SER,"298,100"
HQSMS,27/06/2017,0000038706,ALPINTER,BEL,BLANKETS,"321,754"
MMR01,27/06/2017,0000002103,"Mg Kaung Family Co., Ltd",MMR,MAINTENANCE/ CONSTRUCTION SER,"111,918"
NLD01,27/06/2017,0000000007,RaisingResults BV,NLD,ADVERTISING/ INFORMATION SER,"419,933"
SYR01,26/06/2017,0000004732,SARA COMPANY,SYR,MAINTENANCE/ CONSTRUCTION SER,"209,307"
LBN01,23/06/2017,0000002480,S&K PROPERTIES SAL,LBN,BUSINESS/ ADMINISTRATIVE SER,"300,000"
NGA01,23/06/2017,0000001367,Ministry of Reconstruction Reh and Reset,NGA,MAINTENANCE/ CONSTRUCTION SER,"248,074"
SSD01,23/06/2017,0000003043,Tristar Transport LLC,ARE,DIESEL,"150,000"
SSD01,23/06/2017,0000003044,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"1,500,000"
SSD01,23/06/2017,0000003045,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"1,000,000"
TUR01,23/06/2017,0000003601,KUEHNE AND NAGEL A/S,DNK,STORAGE/PACKING/HANDLING,"284,000"
TUR01,23/06/2017,0000003602,KUEHNE AND NAGEL A/S,DNK,STORAGE/PACKING/HANDLING,"156,400"
HQSMS,22/06/2017,0000038677,O.B. WIIK AS,NOR,PREFABRICATED Warehouse,"132,990"
HQSMS,22/06/2017,0000038685,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"438,492"
HQSMS,22/06/2017,0000038686,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"212,400"
LBN01,22/06/2017,0000002478,Engineer Elie N. Maalouf Co. sal,LBN,MAINTENANCE/ CONSTRUCTION SER,"123,700"
MMR01,22/06/2017,0000002100,"DANYA MYAY Co., LTD",MMR,MAINTENANCE/ CONSTRUCTION SER,"103,419"
BGD01,21/06/2017,0000001185,S. M. ENTERPRISE,BGD,FUELS (UNSPECIFIED),"138,492"
DONIK,21/06/2017,0000000437,Fast Retailing Co. Ltd.,JPN,CLOTHING,"216,543"
HQSMS,21/06/2017,0000038672,Purpose Campaigns LLC,USA,BUSINESS/ ADMINISTRATIVE SER,"110,000"
HQSMS,21/06/2017,0000038674,PRIYANKA (INDIA) PVT LTD,IND,KITCHENWARE,"643,720"
HQSMS,21/06/2017,0000038676,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"927,500"
SSD01,21/06/2017,0000003040,Tristar Transport LLC,ARE,DIESEL,"200,000"
HQSMS,20/06/2017,0000038651,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"213,420"
HQSMS,20/06/2017,0000038653,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"106,710"
HQSMS,19/06/2017,0000038632,HELLO CHARLIE LTD,GBR,ADVERTISING/ INFORMATION SER,"169,156"
HQSMS,19/06/2017,0000038635,Shree Balaji Woollen Mills,IND,BLANKETS,"167,270"
HQSMS,19/06/2017,0000038636,PUYOUNG IND CO. LTD,KOR,PLASTIC PRODUCTS (SHEETS & ROL,"192,387"
SYR01,19/06/2017,0000004728,KARDISI Co.,IRQ,MAINTENANCE/ CONSTRUCTION SER,"221,235"
SDN01,18/06/2017,0000006025,Galgalo Transportation Services Enterpri,SDN,ROOFING MATERIAL,"199,999"
HQSMS,16/06/2017,0000038623,ALPINTER,BEL,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"662,400"
KEN01,16/06/2017,0000009903,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"203,817"
KOR01,16/06/2017,0000000793,DTV Asia Ltd.,HKG,ADVERTISING/ INFORMATION SER,"1,022,276"
DONIK,15/06/2017,0000000436,Fast Retailing Co. Ltd.,JPN,CLOTHING,"250,235"
HQSMS,15/06/2017,0000038609,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"1,002,437"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,15/06/2017,0000038612,INDO-DANE TEXTILE INDUSTRIES PVT. LTD.,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"112,860"
HQSMS,15/06/2017,0000038618,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"578,000"
HQSMS,15/06/2017,0000038622,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"606,488"
KEN01,15/06/2017,0000009899,KNIGHT FRANK KENYA LTD,KEN,BUSINESS/ ADMINISTRATIVE SER,"559,905"
KEN01,15/06/2017,0000009900,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"300,000"
LBN01,15/06/2017,0000002471,FOO s.a.l,LBN,COMPUTER SERVICES,"115,000"
TUR01,15/06/2017,0000003586,SAHRA CEVIRI ARASTIRMA VE DAN. HIZ. LTD.,TUR,WRITING/TRANSLATION/ INTERPRET,"212,784"
TUR01,15/06/2017,0000003587,ADECCO HIZMET VE DANISMANLIK A.S,TUR,BUSINESS/ ADMINISTRATIVE SER,"108,101"
HQSMS,14/06/2017,0000038595,GOLDEN AFRICA KENYA LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"134,680"
HQSMS,14/06/2017,0000038605,UNITED NATIONS GENERAL FUND,USA,BUSINESS/ ADMINISTRATIVE SER,"7,882,964"
LBY01,14/06/2017,0000000455,Alkafaa Trading Company For import,LBY,SOAP/CLEANING /HYGIENE SUPPLIE,"127,500"
SYR01,14/06/2017,0000004726,FOUR SEASONS HOTEL,SYR,BUSINESS/ ADMINISTRATIVE SER,"158,318"
HQSMS,13/06/2017,0000038589,D'ALESSANDRI CONGRESS SERVICE,CHE,WRITING/TRANSLATION/ INTERPRET,"163,530"
LBY01,13/06/2017,0000000453,Palm City Limited,LBY,BUSINESS/ ADMINISTRATIVE SER,"207,212"
TUR01,13/06/2017,0000003576,KORU BINA YONETIMI A.S.,TUR,MAINTENANCE/ CONSTRUCTION SER,"267,196"
TUR01,13/06/2017,0000003577,SECURITAS GUVENLIK SISTEMLERI A.S.,TUR,SECURITY/ SAFETY SERVICES,"128,909"
UGA01,13/06/2017,0000006173,MUKWANO INDUSTRIES UGANDA LIMITED,UGA,SOAP/CLEANING /HYGIENE SUPPLIE,"151,637"
GRC01,12/06/2017,0000002216,VODAFONE- PANAFON AEET,GRC,TELECOMS SERVICES,"117,581"
GRC01,12/06/2017,0000002218,ADDMA,GRC,CIVIL AFFAIRS SERVICES,"2,048,308"
HQSMS,12/06/2017,0000038571,NOVACOM SERVICES,FRA,GFM VTS FEES,"600,000"
SOM01,12/06/2017,0000002251,CAMP OPERATING GROUP LTD,SOM,STRUCTURAL BUILDING PRODUCTS /,"125,650"
TUR01,12/06/2017,0000003570,ALTUNOZ ITHALAT IHRACAT SANAYI,TUR,BEDCLOTHES/ MATRESSES/ TOWELS,"1,026,844"
TUR01,12/06/2017,0000003573,YAKUPOGLU TEKSTIL VE DERI SAN. TIC. A.S,TUR,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"812,160"
HQSMS,09/06/2017,0000038559,VOLVO TRUCK CORPORATION,SWE,TANKERS,"112,931"
MEX01,09/06/2017,0000000537,"MTV NETWORKS LATIN AMERICA, INC",USA,ADVERTISING/ INFORMATION SER,"100,000"
HQSMS,08/06/2017,0000038532,TOYOTA MOTOR CORPORATION,JPN,4x4 SC PICP-UP,"179,176"
HQSMS,08/06/2017,0000038532,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"552,178"
HQSMS,08/06/2017,0000038532,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"211,986"
HQSMS,08/06/2017,0000038534,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"656,020"
IRQ01,08/06/2017,0000003173,Zolataya Pavleen Co.,IRQ,CARGO/PASSENGER TRANSPORT,"293,460"
MMR01,08/06/2017,0000002092,Basin International Ltd,MMR,CLOTHING,"107,882"
EGY01,07/06/2017,0000001959,Family Hospital Company,EGY,BUSINESS/ ADMINISTRATIVE SER,"180,000"
KEN01,07/06/2017,0000009868,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"1,000,000"
SYR01,07/06/2017,0000004721,Ahmad Wessam Alsayed,SYR,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"137,661"
TUR01,07/06/2017,0000003561,ALTUNOZ ITHALAT IHRACAT SANAYI,TUR,BEDCLOTHES/ MATRESSES/ TOWELS,"542,500"
TUR01,07/06/2017,0000003562,2AA TIP TEKNOLOJILERI VE BILGI SISTEMLER,TUR,SOAP/CLEANING /HYGIENE SUPPLIE,"148,672"
UGA01,07/06/2017,0000006166,BLD CONSULTS UGANDA LTD,UGA,CARGO/PASSENGER TRANSPORT,"121,938"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,06/06/2017,0000038515,PA CONSULTING SERVICES LIMITED,GBR,FINANCIAL SERVICES,"510,954"
GRC01,05/06/2017,0000002204,PANAGIOTIS G. ROUSSIS,GRC,CIVIL AFFAIRS SERVICES,"450,295"
IRQ01,05/06/2017,0000003169,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"602,213"
KEN01,05/06/2017,0000009859,WFP SOMALIA,KEN,REGISTRATION EQUIP,"391,319"
SYR01,05/06/2017,0000004709,FLYING HORSE S.A.L ( OFF SHORE ),LBN,CLOTHING,"3,162,980"
SYR01,05/06/2017,0000004711,AL Aniss Trading Company,SYR,CLOTHING,"1,741,470"
SYR01,05/06/2017,0000004719,BAALBAKI GROUP SA (OFF-SHORE) LTD,LBN,AIR CONDITIONING EQUIP/ SUPPL,"276,800"
SYR01,04/06/2017,0000004708,ALMOTHANNA FZ - L.LC,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"390,000"
GRC01,02/06/2017,0000002198,ZORPIDIS A.E.E. TOYRISTIKON KSENODOX.,GRC,CARGO/PASSENGER TRANSPORT,"167,973"
HQSMS,02/06/2017,0000038499,KITCHEN ESSENTIALS,IND,KITCHENWARE,"208,880"
HQSMS,02/06/2017,0000038506,ELCA INFORMATIQUE SA,CHE,COMPUTER SERVICES,"139,630"
HQSMS,02/06/2017,0000038508,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"303,975"
UGA01,02/06/2017,0000006153,Blue Pearls Co Limited,UGA,BUSINESS/ ADMINISTRATIVE SER,"471,784"
UGA01,02/06/2017,0000006154,Blue Pearls Co Limited,UGA,BUSINESS/ ADMINISTRATIVE SER,"484,266"
UGA01,02/06/2017,0000006157,ABUDE CONSTRUCTION LTD,UGA,BUSINESS/ ADMINISTRATIVE SER,"165,194"
DONIK,01/06/2017,0000000434,Fast Retailing Co. Ltd.,JPN,CLOTHING,"966,000"
LBN01,01/06/2017,0000002464,NEXtCARE LEBANON SAL,LBN,CIVIL AFFAIRS SERVICES,"10,000,000"
UGA01,01/06/2017,0000006145,PAGRAM SOLUTIONS LIMITED,UGA,BUSINESS/ ADMINISTRATIVE SER,"106,706"
UGA01,01/06/2017,0000006146,Blue Pearls Co Limited,UGA,BUSINESS/ ADMINISTRATIVE SER,"378,592"
UGA01,01/06/2017,0000006148,NILE STAR TRADE LINK,UGA,BUSINESS/ ADMINISTRATIVE SER,"179,633"
HQSMS,30/05/2017,0000038459,DALMAR TRANSPORTERS LTD,KEN,CARGO/PASSENGER TRANSPORT,"144,000"
HQSMS,30/05/2017,0000038461,MEDIAEDGE:CIA INTERNATIONAL LIMITED,GBR,ADVERTISING/ INFORMATION SER,"234,720"
UGA01,30/05/2017,0000006142,ABUDE CONSTRUCTION LTD,UGA,BUSINESS/ ADMINISTRATIVE SER,"360,174"
UGA01,30/05/2017,0000006143,ALLIED TRANSPORT AGENT (U) LTD,UGA,CARGO/PASSENGER TRANSPORT,"100,742"
UGA01,30/05/2017,0000006144,Blue Pearls Co Limited,UGA,CARGO/PASSENGER TRANSPORT,"415,121"
UKR01,30/05/2017,0000002170,"PAT ""IVANO-FRANKIVSKTSEMENT""",UKR,ROOFING MATERIAL,"105,035"
HQSMS,29/05/2017,0000038438,UNDP COMMON SERVICES,DNK,BUSINESS/ ADMINISTRATIVE SER,"655,096"
HQSMS,29/05/2017,0000038445,SPARTAN RELIEF SUPPLIES LIMITED,KEN,KITCHENWARE,"109,448"
HQSMS,29/05/2017,0000038446,GOLDEN AFRICA KENYA LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"666,000"
HQSMS,29/05/2017,0000038448,VISION BRANDS EAST AFRICA LIMITED,KEN,PERSONAL CARE PRODUCTS,"552,971"
HQSMS,29/05/2017,0000038455,UNITED NATIONS OFFICE AT GENEVA,CHE,SECURITY/ SAFETY SERVICES,"3,900,000"
LBN01,29/05/2017,0000002460,MediVisa S.A.L,LBN,CIVIL AFFAIRS SERVICES,"188,549"
LBN01,29/05/2017,0000002461,MediVisa S.A.L,LBN,CIVIL AFFAIRS SERVICES,"4,337,603"
SDN01,28/05/2017,0000006012,Galgalo Transportation Services Enterpri,SDN,"STRUCTURAL MATERIALS ( TIMBER,","389,808"
SDN01,28/05/2017,0000006013,MUSA ELNAIR BUSINESS FOR BUILDING AND,SDN,ROOFING MATERIAL,"175,200"
SDN01,28/05/2017,0000006013,MUSA ELNAIR BUSINESS FOR BUILDING AND,SDN,WOOD POLES,"129,600"
GRC01,26/05/2017,0000002184,MAIANDROS TECHNIKI S.A.,GRC,MAINTENANCE/ CONSTRUCTION SER,"130,227"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,26/05/2017,0000038434,HCL Technologies Limited,IND,FINANCIAL SERVICES,"104,054"
TUR01,26/05/2017,0000003525,SAHRA CEVIRI ARASTIRMA VE DAN. HIZ. LTD.,TUR,WRITING/TRANSLATION/ INTERPRET,"333,240"
COD01,25/05/2017,0000006681,VODACOM/BUKAVU,COD,COMPUTER SERVICES,"103,800"
HQSMS,25/05/2017,0000038421,PARAMOUNT TARPAULIN INDUSTRIES,PAK,BLANKETS,"114,610"
HQSMS,25/05/2017,0000038422,CHEVIN FLEET SOLUTIONS,GBR,COMPUTER SERVICES,"150,000"
LBN01,25/05/2017,0000002458,PROTECTRON,LBN,SECURITY/ SAFETY SERVICES,"169,784"
TUR01,25/05/2017,0000003517,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"109,747"
TUR01,25/05/2017,0000003520,MERT KOPYALAMA OFIS & KIRTASIYE,TUR,TONERS/ RIBBONS/ CARTRIDGES,"110,036"
HQSMS,24/05/2017,0000038411,ORACLE SOFTWARE GMBH,CHE,COMPUTER SERVICES,"417,096"
HQSMS,24/05/2017,0000039186,DGDA Switzerland SARL,CHE,FINANCIAL SERVICES,"414,547"
JOR01,24/05/2017,0000004684,Cairo Amman Bank,JOR,BUSINESS/ ADMINISTRATIVE SER,"11,769,121"
JOR01,24/05/2017,0000004685,Cairo Amman Bank,JOR,BUSINESS/ ADMINISTRATIVE SER,"5,195,861"
JOR01,24/05/2017,0000004686,Cairo Amman Bank,JOR,BUSINESS/ ADMINISTRATIVE SER,"471,451"
JOR01,24/05/2017,0000004687,Cairo Amman Bank,JOR,BUSINESS/ ADMINISTRATIVE SER,"181,690"
TUR01,24/05/2017,0000003515,YILDIZ KULE IS MERKEZI GECICI,TUR,BUSINESS/ ADMINISTRATIVE SER,"129,346"
UGA01,24/05/2017,0000006129,ABUDE CONSTRUCTION LTD,UGA,BUSINESS/ ADMINISTRATIVE SER,"113,571"
JOR01,23/05/2017,0000004683,Jordan Modern Oil and Fuel Services Ltd,JOR,PETROL/BENZINE,"211,268"
UGA01,23/05/2017,0000006124,NASERA SUITES,CHE,BUSINESS/ ADMINISTRATIVE SER,"277,135"
UGA01,23/05/2017,0000006125,NILE STAR TRADE LINK,UGA,BUSINESS/ ADMINISTRATIVE SER,"237,965"
ETH01,22/05/2017,0000005635,LION SECURITY SERVICES PLC,ETH,SECURITY/ SAFETY SERVICES,"210,179"
YEM01,21/05/2017,0000003093,UNITED NATIONS DEVELOPMENT PROGRAMME,YEM,BUSINESS/ ADMINISTRATIVE SER,"345,551"
YEM01,21/05/2017,0000003094,UNITED NATIONS DEVELOPMENT PROGRAMME,YEM,TELECOMS SERVICES,"309,564"
YEM01,21/05/2017,0000003095,UNITED NATIONS DEVELOPMENT PROGRAMME,YEM,BUSINESS/ ADMINISTRATIVE SER,"282,370"
YEM01,21/05/2017,0000003096,UNITED NATIONS DEVELOPMENT PROGRAMME,YEM,BUSINESS/ ADMINISTRATIVE SER,"304,286"
HQSMS,19/05/2017,0000038392,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"150,545"
HQSMS,19/05/2017,0000038393,STREAMFLOW POLYWEAVE PVT. LTD.,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"109,350"
CAF01,18/05/2017,0000001855,TRADEX CENTRAFRIQUE,CAF,DIESEL,"264,261"
DONIK,18/05/2017,0000000430,Italy,ITA,BUSINESS/ ADMINISTRATIVE SER,"175,390"
DONIK,18/05/2017,0000000431,Fast Retailing Co. Ltd.,JPN,CLOTHING,"901,600"
IRQ01,18/05/2017,0000003161,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"485,114"
THA01,18/05/2017,0000001442,SUAN SON PRADIPHAT ARMY RESORT,THA,MEETING/TRAVEL/ FOOD SER,"145,358"
DONIK,17/05/2017,0000000429,Fast Retailing Co. Ltd.,JPN,CLOTHING,"1,551,668"
HQSMS,17/05/2017,0000038385,ALLIED TRANSPORT AGENT,TZA,CARGO/PASSENGER TRANSPORT,"112,100"
PSFRR,17/05/2017,0000001017,STARCOM ITALIA SRL,ITA,ADVERTISING/ INFORMATION SER,"121,785"
PSFRR,17/05/2017,0000001021,OMICRON SERVIZI SRL,ITA,ADVERTISING/ INFORMATION SER,"705,755"
SYR01,17/05/2017,0000004703,KARDISI Co.,IRQ,AIR CONDITIONING EQUIP/ SUPPL,"574,000"
SYR01,17/05/2017,0000004704,AHMAD TAHANI AL-MAJZOUB,SYR,AIR CONDITIONING EQUIP/ SUPPL,"124,323"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
GRC01,16/05/2017,0000002165,EMMANOUIL TZANETOS & SIA E.E.,GRC,MEETING/TRAVEL/ FOOD SER,"256,651"
LBN01,16/05/2017,0000002448,SETS sarl,LBN,PHOTO/ GRAPHIC/ DESIGN SER,"140,212"
LBY01,16/05/2017,0000000450,The Engineer for Safety & Security LTD,LBY,SECURITY/ SAFETY SERVICES,"123,000"
SYR01,16/05/2017,0000004700,B.E.C Builders Engineers & Contractors,SYR,MAINTENANCE/ CONSTRUCTION SER,"259,178"
SYR01,16/05/2017,0000004702,FOUR SEASONS HOTEL,SYR,BUSINESS/ ADMINISTRATIVE SER,"147,970"
HQSMS,15/05/2017,0000038357,TOYOTA MOTOR CORPORATION,JPN,4x4 DC PICK-UP,"104,837"
HQSMS,15/05/2017,0000038357,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"569,873"
HQSMS,15/05/2017,0000038361,TOYOTA MOTOR CORPORATION,JPN,4x4 DC PICK-UP,"104,837"
HQSMS,15/05/2017,0000038361,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"1,235,599"
HQSMS,12/05/2017,0000038337,PRIYANKA (INDIA) PVT LTD,IND,KITCHENWARE,"253,886"
HQSMS,12/05/2017,0000038339,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"638,280"
